{'max_epoch': 12, 'train_batch_size': 2, 'last_iter': 0, 'finetune_lr': 5e-05, 'scratch_lr': 0.0005, 'weight_decay': 0.0005, 'momentum': 0.9, 'snapshot': '', 'scale': 416, 'multi-scale': None, 'gpu': '0,1', 'multi-GPUs': False, 'fp16': True, 'warm_up_epochs': 3, 'seed': 2020}

iter: 2, bce1: 0.7427915, bce2: 0.7077565, bce3: 0.7096775, hinge1: 1.8482485, hinge2: 1.6870005, hinge3: 2.3776595, cla: 2.2900885, lr: 0.0000008
iter: 6088, bce1: 0.0576405, bce2: 0.0581375, bce3: 0.0544525, hinge1: 0.4525455, hinge2: 0.4519705, hinge3: 0.4157085, cla: 0.4386055, lr: 0.0000338
iter: 6089, bce1: 0.0576195, bce2: 0.0581135, bce3: 0.0544355, hinge1: 0.4523705, hinge2: 0.4517845, hinge3: 0.4156675, cla: 0.4391905, lr: 0.0000338
iter: 6090, bce1: 0.0576225, bce2: 0.0581035, bce3: 0.0544215, hinge1: 0.4527995, hinge2: 0.4517245, hinge3: 0.4156865, cla: 0.4389045, lr: 0.0000338
iter: 6091, bce1: 0.0576105, bce2: 0.0580885, bce3: 0.0544125, hinge1: 0.4527335, hinge2: 0.4516065, hinge3: 0.4155365, cla: 0.4385805, lr: 0.0000338
iter: 6092, bce1: 0.0575875, bce2: 0.0580705, bce3: 0.0543965, hinge1: 0.4525725, hinge2: 0.4514405, hinge3: 0.4154535, cla: 0.4389635, lr: 0.0000338
iter: 6093, bce1: 0.0576115, bce2: 0.0580785, bce3: 0.0543915, hinge1: 0.4526365, hinge2: 0.4516685, hinge3: 0.4153525, cla: 0.4386305, lr: 0.0000338
iter: 6094, bce1: 0.0576295, bce2: 0.0580845, bce3: 0.0543875, hinge1: 0.4525445, hinge2: 0.4514855, hinge3: 0.4155925, cla: 0.4382965, lr: 0.0000338
iter: 6095, bce1: 0.0576125, bce2: 0.0580705, bce3: 0.0543725, hinge1: 0.4523065, hinge2: 0.4512695, hinge3: 0.4154915, cla: 0.4379615, lr: 0.0000338
iter: 6096, bce1: 0.0575905, bce2: 0.0580505, bce3: 0.0543575, hinge1: 0.4523255, hinge2: 0.4512025, hinge3: 0.4155705, cla: 0.4376315, lr: 0.0000338
iter: 6097, bce1: 0.0575945, bce2: 0.0580495, bce3: 0.0543415, hinge1: 0.4524995, hinge2: 0.4511675, hinge3: 0.4156975, cla: 0.4372985, lr: 0.0000338
iter: 6098, bce1: 0.0575675, bce2: 0.0580205, bce3: 0.0543235, hinge1: 0.4523495, hinge2: 0.4509615, hinge3: 0.4157135, cla: 0.4373415, lr: 0.0000338
iter: 6099, bce1: 0.0575565, bce2: 0.0580105, bce3: 0.0543135, hinge1: 0.4523395, hinge2: 0.4510735, hinge3: 0.4157075, cla: 0.4370085, lr: 0.0000338
iter: 6100, bce1: 0.0575435, bce2: 0.0580065, bce3: 0.0542985, hinge1: 0.4521375, hinge2: 0.4509125, hinge3: 0.4160445, cla: 0.4366785, lr: 0.0000338
iter: 6101, bce1: 0.0579485, bce2: 0.0583325, bce3: 0.0542935, hinge1: 0.4525105, hinge2: 0.4511695, hinge3: 0.4160485, cla: 0.4366525, lr: 0.0000338
iter: 6102, bce1: 0.0579175, bce2: 0.0583035, bce3: 0.0542865, hinge1: 0.4524475, hinge2: 0.4510345, hinge3: 0.4163435, cla: 0.4363255, lr: 0.0000338
iter: 6103, bce1: 0.0579085, bce2: 0.0582885, bce3: 0.0542615, hinge1: 0.4524275, hinge2: 0.4509585, hinge3: 0.4161415, cla: 0.4360115, lr: 0.0000338
iter: 6104, bce1: 0.0578895, bce2: 0.0582855, bce3: 0.0542695, hinge1: 0.4522035, hinge2: 0.4508305, hinge3: 0.4160325, cla: 0.4360565, lr: 0.0000338
iter: 6105, bce1: 0.0578745, bce2: 0.0582605, bce3: 0.0542715, hinge1: 0.4521985, hinge2: 0.4507645, hinge3: 0.4160265, cla: 0.4357255, lr: 0.0000338
iter: 6106, bce1: 0.0578465, bce2: 0.0582305, bce3: 0.0542715, hinge1: 0.4521355, hinge2: 0.4507255, hinge3: 0.4159595, cla: 0.4355495, lr: 0.0000338
iter: 6107, bce1: 0.0578765, bce2: 0.0582515, bce3: 0.0542575, hinge1: 0.4519285, hinge2: 0.4504765, hinge3: 0.4159255, cla: 0.4352715, lr: 0.0000338
iter: 6108, bce1: 0.0578595, bce2: 0.0582315, bce3: 0.0542385, hinge1: 0.4519185, hinge2: 0.4503665, hinge3: 0.4157735, cla: 0.4353605, lr: 0.0000338
iter: 6109, bce1: 0.0578335, bce2: 0.0582095, bce3: 0.0542195, hinge1: 0.4517775, hinge2: 0.4502495, hinge3: 0.4156195, cla: 0.4350315, lr: 0.0000338
iter: 6110, bce1: 0.0578635, bce2: 0.0582625, bce3: 0.0541975, hinge1: 0.4521105, hinge2: 0.4504495, hinge3: 0.4156315, cla: 0.4347865, lr: 0.0000338
iter: 6111, bce1: 0.0578425, bce2: 0.0582375, bce3: 0.0541735, hinge1: 0.4520655, hinge2: 0.4504745, hinge3: 0.4154455, cla: 0.4344635, lr: 0.0000338
iter: 6112, bce1: 0.0578535, bce2: 0.0582265, bce3: 0.0541755, hinge1: 0.4521955, hinge2: 0.4505385, hinge3: 0.4154985, cla: 0.4341465, lr: 0.0000338
iter: 6113, bce1: 0.0578365, bce2: 0.0582005, bce3: 0.0541685, hinge1: 0.4519165, hinge2: 0.4502305, hinge3: 0.4155795, cla: 0.4338695, lr: 0.0000338
iter: 6114, bce1: 0.0578105, bce2: 0.0581755, bce3: 0.0541435, hinge1: 0.4517985, hinge2: 0.4501425, hinge3: 0.4156055, cla: 0.4335565, lr: 0.0000338
iter: 6115, bce1: 0.0578065, bce2: 0.0581695, bce3: 0.0541255, hinge1: 0.4517015, hinge2: 0.4499955, hinge3: 0.4155755, cla: 0.4332555, lr: 0.0000338
iter: 6116, bce1: 0.0583175, bce2: 0.0584195, bce3: 0.0542785, hinge1: 0.4524375, hinge2: 0.4502755, hinge3: 0.4156625, cla: 0.4329325, lr: 0.0000338
iter: 6117, bce1: 0.0583715, bce2: 0.0584505, bce3: 0.0542705, hinge1: 0.4524135, hinge2: 0.4500805, hinge3: 0.4155565, cla: 0.4326085, lr: 0.0000338
iter: 6118, bce1: 0.0583545, bce2: 0.0584285, bce3: 0.0542675, hinge1: 0.4522055, hinge2: 0.4498775, hinge3: 0.4155235, cla: 0.4322845, lr: 0.0000338
iter: 6119, bce1: 0.0583235, bce2: 0.0583995, bce3: 0.0542495, hinge1: 0.4521655, hinge2: 0.4498235, hinge3: 0.4155005, cla: 0.4324905, lr: 0.0000338
iter: 6120, bce1: 0.0583075, bce2: 0.0583855, bce3: 0.0542305, hinge1: 0.4521195, hinge2: 0.4498425, hinge3: 0.4153015, cla: 0.4324095, lr: 0.0000338
iter: 6121, bce1: 0.0583355, bce2: 0.0583945, bce3: 0.0542085, hinge1: 0.4520035, hinge2: 0.4497295, hinge3: 0.4153285, cla: 0.4321285, lr: 0.0000338
iter: 6122, bce1: 0.0583455, bce2: 0.0584015, bce3: 0.0542105, hinge1: 0.4520575, hinge2: 0.4498365, hinge3: 0.4151845, cla: 0.4329335, lr: 0.0000338
iter: 6123, bce1: 0.0583265, bce2: 0.0583775, bce3: 0.0541975, hinge1: 0.4519425, hinge2: 0.4496565, hinge3: 0.4150235, cla: 0.4326365, lr: 0.0000338
iter: 6124, bce1: 0.0583215, bce2: 0.0583465, bce3: 0.0541735, hinge1: 0.4528245, hinge2: 0.4496285, hinge3: 0.4149305, cla: 0.4332395, lr: 0.0000338
iter: 6125, bce1: 0.0583055, bce2: 0.0583175, bce3: 0.0541595, hinge1: 0.4525365, hinge2: 0.4493275, hinge3: 0.4146905, cla: 0.4329175, lr: 0.0000338
iter: 6126, bce1: 0.0582975, bce2: 0.0583155, bce3: 0.0541525, hinge1: 0.4525245, hinge2: 0.4492765, hinge3: 0.4145125, cla: 0.4326145, lr: 0.0000338
iter: 6127, bce1: 0.0582815, bce2: 0.0583095, bce3: 0.0541395, hinge1: 0.4526065, hinge2: 0.4494225, hinge3: 0.4145815, cla: 0.4322935, lr: 0.0000338
iter: 6128, bce1: 0.0582605, bce2: 0.0582925, bce3: 0.0541215, hinge1: 0.4527645, hinge2: 0.4494345, hinge3: 0.4144895, cla: 0.4324125, lr: 0.0000338
iter: 6129, bce1: 0.0582445, bce2: 0.0582775, bce3: 0.0540945, hinge1: 0.4526985, hinge2: 0.4492855, hinge3: 0.4143905, cla: 0.4320905, lr: 0.0000338
iter: 6130, bce1: 0.0582255, bce2: 0.0582655, bce3: 0.0540905, hinge1: 0.4526945, hinge2: 0.4493125, hinge3: 0.4144245, cla: 0.4317755, lr: 0.0000338
iter: 6131, bce1: 0.0582185, bce2: 0.0582545, bce3: 0.0540735, hinge1: 0.4527115, hinge2: 0.4492135, hinge3: 0.4143375, cla: 0.4314545, lr: 0.0000338
iter: 6132, bce1: 0.0582115, bce2: 0.0582245, bce3: 0.0540495, hinge1: 0.4527065, hinge2: 0.4492165, hinge3: 0.4143145, cla: 0.4311335, lr: 0.0000338
iter: 6133, bce1: 0.0582045, bce2: 0.0582045, bce3: 0.0540425, hinge1: 0.4524935, hinge2: 0.4489985, hinge3: 0.4141395, cla: 0.4309215, lr: 0.0000338
iter: 6134, bce1: 0.0581745, bce2: 0.0581725, bce3: 0.0540195, hinge1: 0.4525915, hinge2: 0.4491745, hinge3: 0.4139345, cla: 0.4306025, lr: 0.0000338
iter: 6135, bce1: 0.0581525, bce2: 0.0581545, bce3: 0.0540055, hinge1: 0.4526455, hinge2: 0.4492955, hinge3: 0.4137275, cla: 0.4302885, lr: 0.0000338
iter: 6136, bce1: 0.0581435, bce2: 0.0581455, bce3: 0.0539925, hinge1: 0.4524525, hinge2: 0.4491665, hinge3: 0.4137905, cla: 0.4299895, lr: 0.0000338
iter: 6137, bce1: 0.0581495, bce2: 0.0581575, bce3: 0.0539785, hinge1: 0.4522575, hinge2: 0.4489535, hinge3: 0.4137135, cla: 0.4296705, lr: 0.0000338
iter: 6138, bce1: 0.0581365, bce2: 0.0581375, bce3: 0.0539895, hinge1: 0.4521005, hinge2: 0.4489985, hinge3: 0.4134595, cla: 0.4294335, lr: 0.0000338
iter: 6139, bce1: 0.0581095, bce2: 0.0581135, bce3: 0.0539585, hinge1: 0.4521445, hinge2: 0.4491085, hinge3: 0.4133765, cla: 0.4291205, lr: 0.0000338
iter: 6140, bce1: 0.0580825, bce2: 0.0580935, bce3: 0.0539515, hinge1: 0.4521945, hinge2: 0.4492435, hinge3: 0.4132045, cla: 0.4288035, lr: 0.0000338
iter: 6141, bce1: 0.0580725, bce2: 0.0580805, bce3: 0.0539805, hinge1: 0.4521055, hinge2: 0.4491165, hinge3: 0.4132565, cla: 0.4287575, lr: 0.0000338
iter: 6142, bce1: 0.0580775, bce2: 0.0580855, bce3: 0.0539795, hinge1: 0.4521155, hinge2: 0.4491975, hinge3: 0.4131735, cla: 0.4284825, lr: 0.0000338
iter: 6143, bce1: 0.0580625, bce2: 0.0580665, bce3: 0.0539855, hinge1: 0.4518815, hinge2: 0.4489875, hinge3: 0.4131165, cla: 0.4281725, lr: 0.0000338
iter: 6144, bce1: 0.0580325, bce2: 0.0580445, bce3: 0.0539615, hinge1: 0.4517185, hinge2: 0.4489385, hinge3: 0.4128965, cla: 0.4278565, lr: 0.0000338
iter: 6145, bce1: 0.0581845, bce2: 0.0581895, bce3: 0.0539325, hinge1: 0.4517245, hinge2: 0.4488665, hinge3: 0.4128065, cla: 0.4275425, lr: 0.0000338
iter: 6146, bce1: 0.0581695, bce2: 0.0581705, bce3: 0.0539335, hinge1: 0.4518085, hinge2: 0.4490055, hinge3: 0.4128405, cla: 0.4272295, lr: 0.0000338
iter: 6147, bce1: 0.0581665, bce2: 0.0581715, bce3: 0.0539185, hinge1: 0.4517455, hinge2: 0.4490355, hinge3: 0.4127675, cla: 0.4269155, lr: 0.0000338
iter: 6148, bce1: 0.0583205, bce2: 0.0583175, bce3: 0.0539135, hinge1: 0.4517125, hinge2: 0.4489655, hinge3: 0.4127095, cla: 0.4269295, lr: 0.0000338
iter: 6149, bce1: 0.0582985, bce2: 0.0582955, bce3: 0.0539145, hinge1: 0.4515235, hinge2: 0.4487585, hinge3: 0.4126355, cla: 0.4269535, lr: 0.0000338
iter: 6150, bce1: 0.0582695, bce2: 0.0582655, bce3: 0.0539105, hinge1: 0.4513295, hinge2: 0.4485535, hinge3: 0.4124045, cla: 0.4266545, lr: 0.0000338
iter: 6151, bce1: 0.0582795, bce2: 0.0582555, bce3: 0.0538995, hinge1: 0.4510445, hinge2: 0.4482565, hinge3: 0.4122375, cla: 0.4263435, lr: 0.0000338
iter: 6152, bce1: 0.0582625, bce2: 0.0582395, bce3: 0.0538885, hinge1: 0.4509145, hinge2: 0.4481375, hinge3: 0.4122185, cla: 0.4260315, lr: 0.0000338
iter: 6153, bce1: 0.0582595, bce2: 0.0582405, bce3: 0.0538745, hinge1: 0.4507205, hinge2: 0.4479785, hinge3: 0.4120935, cla: 0.4257235, lr: 0.0000338
iter: 6154, bce1: 0.0583195, bce2: 0.0582875, bce3: 0.0538535, hinge1: 0.4505035, hinge2: 0.4477745, hinge3: 0.4119695, cla: 0.4254375, lr: 0.0000338
iter: 6155, bce1: 0.0583075, bce2: 0.0582745, bce3: 0.0538315, hinge1: 0.4504125, hinge2: 0.4476425, hinge3: 0.4120255, cla: 0.4251375, lr: 0.0000338
iter: 6156, bce1: 0.0582975, bce2: 0.0582645, bce3: 0.0538205, hinge1: 0.4502345, hinge2: 0.4474365, hinge3: 0.4121005, cla: 0.4248305, lr: 0.0000338
iter: 6157, bce1: 0.0582885, bce2: 0.0582575, bce3: 0.0538735, hinge1: 0.4500985, hinge2: 0.4474225, hinge3: 0.4119355, cla: 0.4245225, lr: 0.0000338
iter: 6158, bce1: 0.0582685, bce2: 0.0582405, bce3: 0.0538975, hinge1: 0.4499865, hinge2: 0.4472545, hinge3: 0.4121405, cla: 0.4248565, lr: 0.0000338
iter: 6159, bce1: 0.0582505, bce2: 0.0582275, bce3: 0.0538775, hinge1: 0.4499745, hinge2: 0.4471595, hinge3: 0.4119335, cla: 0.4272135, lr: 0.0000338
iter: 6160, bce1: 0.0582325, bce2: 0.0582115, bce3: 0.0538525, hinge1: 0.4496775, hinge2: 0.4468725, hinge3: 0.4120705, cla: 0.4269395, lr: 0.0000338
iter: 6161, bce1: 0.0582295, bce2: 0.0582065, bce3: 0.0538535, hinge1: 0.4493965, hinge2: 0.4465925, hinge3: 0.4119485, cla: 0.4274185, lr: 0.0000338
iter: 6162, bce1: 0.0582195, bce2: 0.0581925, bce3: 0.0538895, hinge1: 0.4491365, hinge2: 0.4463525, hinge3: 0.4117305, cla: 0.4271105, lr: 0.0000338
iter: 6163, bce1: 0.0581935, bce2: 0.0581635, bce3: 0.0538645, hinge1: 0.4492035, hinge2: 0.4466235, hinge3: 0.4116765, cla: 0.4268135, lr: 0.0000338
iter: 6164, bce1: 0.0581755, bce2: 0.0581435, bce3: 0.0538575, hinge1: 0.4489015, hinge2: 0.4463175, hinge3: 0.4118115, cla: 0.4265065, lr: 0.0000338
iter: 6165, bce1: 0.0582085, bce2: 0.0581755, bce3: 0.0538365, hinge1: 0.4486225, hinge2: 0.4461055, hinge3: 0.4116925, cla: 0.4261985, lr: 0.0000338
iter: 6166, bce1: 0.0581965, bce2: 0.0581575, bce3: 0.0538645, hinge1: 0.4484915, hinge2: 0.4459765, hinge3: 0.4115915, cla: 0.4259845, lr: 0.0000338
iter: 6167, bce1: 0.0581705, bce2: 0.0581325, bce3: 0.0538535, hinge1: 0.4488285, hinge2: 0.4464645, hinge3: 0.4115875, cla: 0.4257745, lr: 0.0000338
iter: 6168, bce1: 0.0581535, bce2: 0.0581135, bce3: 0.0538345, hinge1: 0.4486685, hinge2: 0.4463135, hinge3: 0.4113095, cla: 0.4254665, lr: 0.0000338
iter: 6169, bce1: 0.0581295, bce2: 0.0580885, bce3: 0.0538085, hinge1: 0.4485435, hinge2: 0.4461915, hinge3: 0.4114045, cla: 0.4251585, lr: 0.0000338
iter: 6170, bce1: 0.0581115, bce2: 0.0580745, bce3: 0.0537965, hinge1: 0.4482655, hinge2: 0.4459305, hinge3: 0.4115025, cla: 0.4249865, lr: 0.0000338
iter: 6171, bce1: 0.0581015, bce2: 0.0580505, bce3: 0.0537915, hinge1: 0.4482355, hinge2: 0.4458915, hinge3: 0.4112735, cla: 0.4246815, lr: 0.0000338
iter: 6172, bce1: 0.0580855, bce2: 0.0580505, bce3: 0.0537735, hinge1: 0.4480975, hinge2: 0.4458935, hinge3: 0.4111075, cla: 0.4243745, lr: 0.0000338
iter: 6173, bce1: 0.0580935, bce2: 0.0580275, bce3: 0.0537465, hinge1: 0.4481395, hinge2: 0.4458315, hinge3: 0.4108355, cla: 0.4240855, lr: 0.0000338
iter: 6174, bce1: 0.0580595, bce2: 0.0579955, bce3: 0.0537505, hinge1: 0.4480175, hinge2: 0.4456835, hinge3: 0.4107195, cla: 0.4237815, lr: 0.0000338
iter: 6175, bce1: 0.0580395, bce2: 0.0579845, bce3: 0.0537325, hinge1: 0.4478475, hinge2: 0.4454825, hinge3: 0.4106355, cla: 0.4237195, lr: 0.0000338
iter: 6176, bce1: 0.0580225, bce2: 0.0579605, bce3: 0.0537265, hinge1: 0.4478095, hinge2: 0.4454465, hinge3: 0.4106375, cla: 0.4234245, lr: 0.0000338
iter: 6177, bce1: 0.0579995, bce2: 0.0579525, bce3: 0.0537005, hinge1: 0.4476525, hinge2: 0.4453885, hinge3: 0.4104625, cla: 0.4231235, lr: 0.0000338
iter: 6178, bce1: 0.0579755, bce2: 0.0579275, bce3: 0.0536835, hinge1: 0.4476215, hinge2: 0.4453845, hinge3: 0.4103885, cla: 0.4228195, lr: 0.0000338
iter: 6179, bce1: 0.0579475, bce2: 0.0578995, bce3: 0.0536555, hinge1: 0.4476965, hinge2: 0.4454215, hinge3: 0.4104655, cla: 0.4226045, lr: 0.0000338
iter: 6180, bce1: 0.0579385, bce2: 0.0578865, bce3: 0.0536405, hinge1: 0.4476175, hinge2: 0.4453065, hinge3: 0.4103745, cla: 0.4230195, lr: 0.0000338
iter: 6181, bce1: 0.0579385, bce2: 0.0578875, bce3: 0.0536245, hinge1: 0.4476605, hinge2: 0.4451905, hinge3: 0.4102565, cla: 0.4227175, lr: 0.0000338
iter: 6182, bce1: 0.0579075, bce2: 0.0578575, bce3: 0.0536095, hinge1: 0.4474595, hinge2: 0.4449505, hinge3: 0.4100525, cla: 0.4224155, lr: 0.0000338
iter: 6183, bce1: 0.0578945, bce2: 0.0578375, bce3: 0.0535865, hinge1: 0.4473215, hinge2: 0.4449985, hinge3: 0.4098725, cla: 0.4221815, lr: 0.0000338
iter: 6184, bce1: 0.0578875, bce2: 0.0578325, bce3: 0.0535705, hinge1: 0.4471265, hinge2: 0.4448915, hinge3: 0.4099465, cla: 0.4218815, lr: 0.0000338
iter: 6185, bce1: 0.0578695, bce2: 0.0578105, bce3: 0.0535475, hinge1: 0.4472555, hinge2: 0.4449255, hinge3: 0.4097355, cla: 0.4216485, lr: 0.0000338
iter: 6186, bce1: 0.0578435, bce2: 0.0577835, bce3: 0.0535225, hinge1: 0.4471945, hinge2: 0.4448565, hinge3: 0.4094965, cla: 0.4213495, lr: 0.0000338
iter: 6187, bce1: 0.0578345, bce2: 0.0577735, bce3: 0.0534995, hinge1: 0.4469215, hinge2: 0.4445995, hinge3: 0.4096335, cla: 0.4210525, lr: 0.0000338
iter: 6188, bce1: 0.0578085, bce2: 0.0577475, bce3: 0.0535615, hinge1: 0.4470445, hinge2: 0.4447135, hinge3: 0.4096095, cla: 0.4207645, lr: 0.0000338
iter: 6189, bce1: 0.0578105, bce2: 0.0577525, bce3: 0.0536135, hinge1: 0.4470675, hinge2: 0.4447585, hinge3: 0.4094315, cla: 0.4206405, lr: 0.0000338
iter: 6190, bce1: 0.0577945, bce2: 0.0577405, bce3: 0.0535885, hinge1: 0.4470235, hinge2: 0.4446915, hinge3: 0.4094445, cla: 0.4203455, lr: 0.0000338
iter: 6191, bce1: 0.0577655, bce2: 0.0577105, bce3: 0.0535995, hinge1: 0.4468505, hinge2: 0.4446155, hinge3: 0.4093375, cla: 0.4200475, lr: 0.0000338
iter: 6192, bce1: 0.0577465, bce2: 0.0576905, bce3: 0.0535755, hinge1: 0.4467715, hinge2: 0.4444735, hinge3: 0.4093825, cla: 0.4202705, lr: 0.0000338
iter: 6193, bce1: 0.0577395, bce2: 0.0576775, bce3: 0.0535665, hinge1: 0.4472835, hinge2: 0.4446275, hinge3: 0.4093755, cla: 0.4199775, lr: 0.0000338
iter: 6194, bce1: 0.0577935, bce2: 0.0577245, bce3: 0.0535395, hinge1: 0.4472085, hinge2: 0.4444915, hinge3: 0.4092435, cla: 0.4209315, lr: 0.0000338
iter: 6195, bce1: 0.0577895, bce2: 0.0577125, bce3: 0.0535585, hinge1: 0.4470205, hinge2: 0.4442825, hinge3: 0.4093575, cla: 0.4206725, lr: 0.0000338
iter: 6196, bce1: 0.0577665, bce2: 0.0576875, bce3: 0.0535375, hinge1: 0.4472685, hinge2: 0.4444225, hinge3: 0.4093615, cla: 0.4204055, lr: 0.0000338
iter: 6197, bce1: 0.0577565, bce2: 0.0576665, bce3: 0.0535125, hinge1: 0.4471885, hinge2: 0.4442975, hinge3: 0.4092855, cla: 0.4202545, lr: 0.0000338
iter: 6198, bce1: 0.0577395, bce2: 0.0576495, bce3: 0.0534965, hinge1: 0.4471055, hinge2: 0.4441845, hinge3: 0.4093865, cla: 0.4199615, lr: 0.0000338
iter: 6199, bce1: 0.0577225, bce2: 0.0576275, bce3: 0.0534795, hinge1: 0.4469115, hinge2: 0.4440095, hinge3: 0.4092525, cla: 0.4196645, lr: 0.0000338
iter: 6200, bce1: 0.0576925, bce2: 0.0576015, bce3: 0.0534725, hinge1: 0.4466675, hinge2: 0.4437675, hinge3: 0.4092015, cla: 0.4193695, lr: 0.0000338
iter: 6201, bce1: 0.0577155, bce2: 0.0576255, bce3: 0.0534555, hinge1: 0.4465255, hinge2: 0.4435605, hinge3: 0.4092435, cla: 0.4190935, lr: 0.0000338
iter: 6202, bce1: 0.0576855, bce2: 0.0575955, bce3: 0.0534545, hinge1: 0.4464375, hinge2: 0.4434555, hinge3: 0.4092455, cla: 0.4208465, lr: 0.0000338
iter: 6203, bce1: 0.0576635, bce2: 0.0575755, bce3: 0.0534295, hinge1: 0.4462525, hinge2: 0.4432775, hinge3: 0.4090725, cla: 0.4206795, lr: 0.0000338
iter: 6204, bce1: 0.0576595, bce2: 0.0575635, bce3: 0.0534025, hinge1: 0.4461145, hinge2: 0.4431525, hinge3: 0.4090535, cla: 0.4203865, lr: 0.0000338
iter: 6205, bce1: 0.0576395, bce2: 0.0575395, bce3: 0.0533905, hinge1: 0.4460875, hinge2: 0.4429935, hinge3: 0.4088895, cla: 0.4200955, lr: 0.0000338
iter: 6206, bce1: 0.0576475, bce2: 0.0575365, bce3: 0.0534005, hinge1: 0.4459815, hinge2: 0.4429355, hinge3: 0.4088735, cla: 0.4198005, lr: 0.0000338
iter: 6207, bce1: 0.0576235, bce2: 0.0575155, bce3: 0.0533905, hinge1: 0.4458225, hinge2: 0.4428005, hinge3: 0.4088065, cla: 0.4197445, lr: 0.0000338
iter: 6208, bce1: 0.0576345, bce2: 0.0575445, bce3: 0.0533735, hinge1: 0.4456385, hinge2: 0.4426535, hinge3: 0.4085465, cla: 0.4197515, lr: 0.0000338
iter: 6209, bce1: 0.0576325, bce2: 0.0575395, bce3: 0.0533595, hinge1: 0.4454665, hinge2: 0.4424045, hinge3: 0.4086485, cla: 0.4194635, lr: 0.0000338
iter: 6210, bce1: 0.0576075, bce2: 0.0575145, bce3: 0.0533505, hinge1: 0.4455635, hinge2: 0.4424915, hinge3: 0.4085785, cla: 0.4198805, lr: 0.0000338
iter: 6211, bce1: 0.0575965, bce2: 0.0575065, bce3: 0.0533505, hinge1: 0.4455715, hinge2: 0.4425375, hinge3: 0.4084995, cla: 0.4197865, lr: 0.0000338
iter: 6212, bce1: 0.0576405, bce2: 0.0575525, bce3: 0.0533345, hinge1: 0.4453035, hinge2: 0.4422755, hinge3: 0.4084435, cla: 0.4194965, lr: 0.0000338
iter: 6213, bce1: 0.0577265, bce2: 0.0576045, bce3: 0.0533115, hinge1: 0.4454325, hinge2: 0.4421765, hinge3: 0.4082945, cla: 0.4198295, lr: 0.0000338
iter: 6214, bce1: 0.0577385, bce2: 0.0576485, bce3: 0.0533485, hinge1: 0.4454275, hinge2: 0.4421425, hinge3: 0.4080545, cla: 0.4195355, lr: 0.0000338
iter: 6215, bce1: 0.0577245, bce2: 0.0576315, bce3: 0.0534965, hinge1: 0.4453395, hinge2: 0.4421775, hinge3: 0.4080415, cla: 0.4192425, lr: 0.0000338
iter: 6216, bce1: 0.0576995, bce2: 0.0576255, bce3: 0.0535415, hinge1: 0.4452185, hinge2: 0.4422025, hinge3: 0.4080405, cla: 0.4189595, lr: 0.0000338
iter: 6217, bce1: 0.0576765, bce2: 0.0576005, bce3: 0.0535595, hinge1: 0.4453925, hinge2: 0.4423665, hinge3: 0.4078665, cla: 0.4186695, lr: 0.0000338
iter: 6218, bce1: 0.0576655, bce2: 0.0575875, bce3: 0.0535695, hinge1: 0.4453905, hinge2: 0.4423045, hinge3: 0.4079475, cla: 0.4189715, lr: 0.0000338
iter: 6219, bce1: 0.0576405, bce2: 0.0575675, bce3: 0.0535595, hinge1: 0.4453255, hinge2: 0.4422055, hinge3: 0.4078715, cla: 0.4197715, lr: 0.0000338
iter: 6220, bce1: 0.0576365, bce2: 0.0575605, bce3: 0.0535445, hinge1: 0.4452705, hinge2: 0.4421345, hinge3: 0.4076525, cla: 0.4196515, lr: 0.0000338
iter: 6221, bce1: 0.0576185, bce2: 0.0575315, bce3: 0.0535275, hinge1: 0.4453565, hinge2: 0.4421135, hinge3: 0.4075155, cla: 0.4193595, lr: 0.0000338
iter: 6222, bce1: 0.0575955, bce2: 0.0575075, bce3: 0.0535095, hinge1: 0.4452835, hinge2: 0.4420985, hinge3: 0.4074375, cla: 0.4192175, lr: 0.0000338
iter: 6223, bce1: 0.0575735, bce2: 0.0575045, bce3: 0.0535005, hinge1: 0.4449905, hinge2: 0.4418775, hinge3: 0.4074275, cla: 0.4196305, lr: 0.0000338
iter: 6224, bce1: 0.0575625, bce2: 0.0574995, bce3: 0.0534825, hinge1: 0.4449665, hinge2: 0.4418895, hinge3: 0.4074555, cla: 0.4195675, lr: 0.0000338
iter: 6225, bce1: 0.0575605, bce2: 0.0574915, bce3: 0.0534695, hinge1: 0.4447055, hinge2: 0.4416255, hinge3: 0.4072835, cla: 0.4192795, lr: 0.0000338
iter: 6226, bce1: 0.0575375, bce2: 0.0574785, bce3: 0.0535015, hinge1: 0.4446135, hinge2: 0.4415095, hinge3: 0.4075715, cla: 0.4190505, lr: 0.0000338
iter: 6227, bce1: 0.0575225, bce2: 0.0574655, bce3: 0.0534725, hinge1: 0.4444615, hinge2: 0.4413825, hinge3: 0.4074985, cla: 0.4187645, lr: 0.0000338
iter: 6228, bce1: 0.0575045, bce2: 0.0574575, bce3: 0.0534515, hinge1: 0.4445605, hinge2: 0.4416495, hinge3: 0.4073275, cla: 0.4184745, lr: 0.0000338
iter: 6229, bce1: 0.0574895, bce2: 0.0574385, bce3: 0.0534295, hinge1: 0.4444675, hinge2: 0.4415505, hinge3: 0.4071125, cla: 0.4181845, lr: 0.0000338
iter: 6230, bce1: 0.0574985, bce2: 0.0574485, bce3: 0.0534165, hinge1: 0.4444145, hinge2: 0.4417445, hinge3: 0.4070035, cla: 0.4180275, lr: 0.0000338
